"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","1/3","76/18842",0.0131578947368421,82.640350877193,8.99931558559661,0.012052520600243,0.038232743738039,0.00632120315316159,"PTPN22",1
"GO:0006406","mRNA export from nucleus","1/3","77/18842",0.012987012987013,81.5670995670996,8.93948472281056,0.0122104574241905,0.038232743738039,0.00632120315316159,"NEAT1",1
"GO:0032481","positive regulation of type I interferon production","1/3","80/18842",0.0125,78.5083333333333,8.76672745344649,0.0126841669008532,0.0386634685628425,0.00639241695720735,"PTPN22",1
"GO:0070534","protein K63-linked ubiquitination","1/3","81/18842",0.0123456790123457,77.5390946502058,8.711270862674,0.0128420363976713,0.0386634685628425,0.00639241695720735,"PTPN22",1
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway","1/3","82/18842",0.0121951219512195,76.5934959349593,8.65682460997728,0.0129998890649494,0.0386634685628425,0.00639241695720735,"PTPN22",1
"GO:0002752","cell surface pattern recognition receptor signaling pathway","1/3","83/18842",0.0120481927710843,75.6706827309237,8.60335821355464,0.0131577249035851,0.0386634685628425,0.00639241695720735,"PTPN22",1
"GO:2000628","regulation of miRNA metabolic process","1/3","87/18842",0.0114942528735632,72.1915708812261,8.3987247249868,0.0137888999896439,0.0399042408791211,0.00659755980365739,"NEAT1",1
"GO:0010507","negative regulation of autophagy","1/3","89/18842",0.0112359550561798,70.5692883895131,8.30158208793308,0.0141043865841427,0.0402080274264367,0.00664778629260457,"PTPN22",1
"GO:0030101","natural killer cell activation","1/3","93/18842",0.010752688172043,67.5340501792115,8.11671057529705,0.0147351579119618,0.0412250211694914,0.00681593075274039,"PTPN22",1
"GO:0031398","positive regulation of protein ubiquitination","1/3","94/18842",0.0106382978723404,66.8156028368794,8.07233165990567,0.0148928086947377,0.0412250211694914,0.00681593075274039,"PTPN22",1
"GO:0046822","regulation of nucleocytoplasmic transport","1/3","98/18842",0.0102040816326531,64.0884353741497,7.90160537066188,0.0155232436560382,0.0414400932499569,0.00685148965278979,"NEAT1",1
"GO:0006405","RNA export from nucleus","1/3","99/18842",0.0101010101010101,63.4410774410774,7.86053511489494,0.0156808103583977,0.0414400932499569,0.00685148965278979,"NEAT1",1
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction","1/3","99/18842",0.0101010101010101,63.4410774410774,7.86053511489494,0.0156808103583977,0.0414400932499569,0.00685148965278979,"PTPN22",1
"GO:0002220","innate immune response activating cell surface receptor signaling pathway","1/3","100/18842",0.01,62.8066666666667,7.82007708990898,0.0158383602473657,0.0414400932499569,0.00685148965278979,"PTPN22",1
"GO:0010586","miRNA metabolic process","1/3","103/18842",0.00970873786407767,60.9773462783171,7.70222732190939,0.0163109090428887,0.0414830910919224,0.00685859869251954,"NEAT1",1
"GO:0001933","negative regulation of protein phosphorylation","1/3","106/18842",0.00943396226415094,59.251572327044,7.58937172914835,0.0167833065501799,0.0414830910919224,0.00685859869251954,"PTPN22",1
"GO:0032637","interleukin-8 production","1/3","106/18842",0.00943396226415094,59.251572327044,7.58937172914835,0.0167833065501799,0.0414830910919224,0.00685859869251954,"PTPN22",1
"GO:0032677","regulation of interleukin-8 production","1/3","106/18842",0.00943396226415094,59.251572327044,7.58937172914835,0.0167833065501799,0.0414830910919224,0.00685859869251954,"PTPN22",1
"GO:0071900","regulation of protein serine/threonine kinase activity","1/3","107/18842",0.00934579439252336,58.6978193146417,7.55280232901231,0.0169407387705233,0.0414830910919224,0.00685859869251954,"PTPN22",1
"GO:0032609","type II interferon production","1/3","117/18842",0.00854700854700855,53.6809116809117,7.21305060165267,0.0185141367801431,0.0433284990868443,0.00716370885977034,"PTPN22",1
"GO:0032649","regulation of type II interferon production","1/3","117/18842",0.00854700854700855,53.6809116809117,7.21305060165267,0.0185141367801431,0.0433284990868443,0.00716370885977034,"PTPN22",1
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","1/3","118/18842",0.00847457627118644,53.225988700565,7.18144827790238,0.0186713841814599,0.0433284990868443,0.00716370885977034,"PTPN22",1
"GO:0042326","negative regulation of phosphorylation","1/3","119/18842",0.00840336134453781,52.7787114845938,7.15024099860264,0.0188286147864297,0.0433284990868443,0.00716370885977034,"PTPN22",1
"GO:1901875","positive regulation of post-translational protein modification","1/3","119/18842",0.00840336134453781,52.7787114845938,7.15024099860264,0.0188286147864297,0.0433284990868443,0.00716370885977034,"PTPN22",1
"GO:0050868","negative regulation of T cell activation","1/3","125/18842",0.008,50.2453333333333,6.97084854358766,0.0197716457431977,0.0449569563922709,0.00743294952751792,"PTPN22",1
"GO:0006997","nucleus organization","1/3","130/18842",0.00769230769230769,48.3128205128205,6.830839635895,0.0205570431387611,0.0458947043486253,0.00758799190112295,"NEAT1",1
"GO:0038061","non-canonical NF-kappaB signal transduction","1/3","131/18842",0.00763358778625954,47.9440203562341,6.80379324964435,0.0207140722575395,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","1/3","135/18842",0.00740740740740741,46.5234567901235,6.69859502669411,0.0213420208947764,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0032479","regulation of type I interferon production","1/3","137/18842",0.0072992700729927,45.8442822384428,6.64771180823732,0.021655894523228,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0032606","type I interferon production","1/3","137/18842",0.0072992700729927,45.8442822384428,6.64771180823732,0.021655894523228,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0051028","mRNA transport","1/3","137/18842",0.0072992700729927,45.8442822384428,6.64771180823732,0.021655894523228,0.0458947043486253,0.00758799190112295,"NEAT1",1
"GO:0046328","regulation of JNK cascade","1/3","139/18842",0.00719424460431655,45.1846522781775,6.59791754541848,0.0219697010344705,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0000956","nuclear-transcribed mRNA catabolic process","1/3","141/18842",0.00709219858156028,44.5437352245863,6.54917357465163,0.0222834404356811,0.0458947043486253,0.00758799190112295,"PATL2",1
"GO:0043086","negative regulation of catalytic activity","1/3","142/18842",0.00704225352112676,44.2300469483568,6.52518388853074,0.0224402849722671,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","1/3","144/18842",0.00694444444444444,43.6157407407407,6.47794697964366,0.0227539237218856,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0050852","T cell receptor signaling pathway","1/3","145/18842",0.00689655172413793,43.3149425287356,6.45469122383299,0.0229107179367125,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0016311","dephosphorylation","1/3","146/18842",0.00684931506849315,43.0182648401826,6.43167174905291,0.0230674953794138,0.0458947043486253,0.00758799190112295,"PTPN22",1
"GO:0051250","negative regulation of lymphocyte activation","1/3","149/18842",0.00671140939597315,42.152125279642,6.36399133037133,0.0235377270837369,0.0463474832267397,0.0076628520077277,"PTPN22",1
"GO:0032635","interleukin-6 production","1/3","156/18842",0.00641025641025641,40.2606837606838,6.21363394889883,0.0246343475368902,0.0468818776651013,0.00775120600690571,"PTPN22",1
"GO:0032675","regulation of interleukin-6 production","1/3","156/18842",0.00641025641025641,40.2606837606838,6.21363394889883,0.0246343475368902,0.0468818776651013,0.00775120600690571,"PTPN22",1
"GO:0010563","negative regulation of phosphorus metabolic process","1/3","157/18842",0.00636942675159236,40.0042462845011,6.19296811815469,0.0247909405454201,0.0468818776651013,0.00775120600690571,"PTPN22",1
"GO:0045936","negative regulation of phosphate metabolic process","1/3","157/18842",0.00636942675159236,40.0042462845011,6.19296811815469,0.0247909405454201,0.0468818776651013,0.00775120600690571,"PTPN22",1
"GO:0043409","negative regulation of MAPK cascade","1/3","163/18842",0.00613496932515337,38.5316973415133,6.07293839690731,0.0257301466394315,0.0474904362325419,0.00785182191775287,"PTPN22",1
"GO:0050657","nucleic acid transport","1/3","164/18842",0.00609756097560976,38.2967479674797,6.05356741694811,0.0258866223372786,0.0474904362325419,0.00785182191775287,"NEAT1",1
"GO:0050658","RNA transport","1/3","164/18842",0.00609756097560976,38.2967479674797,6.05356741694811,0.0258866223372786,0.0474904362325419,0.00785182191775287,"NEAT1",1
"GO:0050729","positive regulation of inflammatory response","1/3","166/18842",0.00602409638554217,37.8353413654618,6.01534429106769,0.0261995234686274,0.0474904362325419,0.00785182191775287,"NEAT1",1
"GO:0051236","establishment of RNA localization","1/3","167/18842",0.00598802395209581,37.6087824351297,5.99648697126729,0.0263559489039238,0.0474904362325419,0.00785182191775287,"NEAT1",1
"GO:0031396","regulation of protein ubiquitination","1/3","172/18842",0.00581395348837209,36.515503875969,5.90464407754265,0.0271378248125076,0.0477724107900818,0.00789844212566797,"PTPN22",1
